CompanyID;OriginalMainAccountID;AX12MainAccountID;OriginalCostcenterID;Ax12CostCenterID;AX12BusinessUnitID;AX12ObjectiveID;Ax12ProductionLineID;AX12ProjectID;AX12SiteID;AX12SubAccountID;IntercompanyID;Date;Currency;AmountAccounting;AmountTransaction;AmountReporting;VoucherText;Version
DK02;;574010;;53810;U11S;;;;DKHAT;;;2024-06-01;DKK;-12000;-12000;;;FC24
DK02;;574010;;53810;U11S;;;;DKHAT;;;2024-07-01;DKK;-12000;-12000;;;FC24
DK02;;574010;;53810;U11S;;;;DKHAT;;;2024-08-01;DKK;-12000;-12000;;;FC24
DK02;;574010;;53810;U11S;;;;DKHAT;;;2024-09-01;DKK;-12000;-12000;;;FC24
DK02;;574010;;53810;U11S;;;;DKHAT;;;2024-10-01;DKK;-12000;-12000;;;FC24
DK02;;574010;;53810;U11S;;;;DKHAT;;;2024-11-01;DKK;-12000;-12000;;;FC24
DK02;;574010;;53810;U11S;;;;DKHAT;;;2024-12-01;DKK;-12000;-12000;;;FC24
DK02;;574010;;31953;U11S;;;;DKHOL;;;2024-06-01;DKK;-2750;-2750;;;FC24
DK02;;574010;;31953;U11S;;;;DKHOL;;;2024-07-01;DKK;-2750;-2750;;;FC24
DK02;;574010;;31953;U11S;;;;DKHOL;;;2024-08-01;DKK;-2750;-2750;;;FC24
DK02;;574010;;31953;U11S;;;;DKHOL;;;2024-09-01;DKK;-2750;-2750;;;FC24
DK02;;574010;;31953;U11S;;;;DKHOL;;;2024-10-01;DKK;-2750;-2750;;;FC24
DK02;;574010;;31953;U11S;;;;DKHOL;;;2024-11-01;DKK;-2750;-2750;;;FC24
DK02;;574010;;31953;U11S;;;;DKHOL;;;2024-12-01;DKK;-2750;-2750;;;FC24
DK02;;574010;;31953;U11S;;;;DKHAS;;;2024-06-01;DKK;-216,35;-216,35;;;FC24
DK02;;574010;;31953;U11S;;;;DKHAS;;;2024-07-01;DKK;-216,35;-216,35;;;FC24
DK02;;574010;;31953;U11S;;;;DKHAS;;;2024-08-01;DKK;-216,35;-216,35;;;FC24
DK02;;574010;;31953;U11S;;;;DKHAS;;;2024-09-01;DKK;-216,35;-216,35;;;FC24
DK02;;574010;;31953;U11S;;;;DKHAS;;;2024-10-01;DKK;-216,35;-216,35;;;FC24
DK02;;574010;;31953;U11S;;;;DKHAS;;;2024-11-01;DKK;-216,35;-216,35;;;FC24
DK02;;574010;;31953;U11S;;;;DKHAS;;;2024-12-01;DKK;-216,35;-216,35;;;FC24
DK02;;572010;;31932;U11S;;;;DKHAT;;;2024-03-01;DKK;-11330;-11330;;;FC24
DK02;;572010;;31932;U11S;;;;DKHAT;;;2024-04-01;DKK;-11330;-11330;;;FC24
DK02;;572010;;31932;U11S;;;;DKHAT;;;2024-05-01;DKK;-11330;-11330;;;FC24
DK02;;572010;;31932;U11S;;;;DKHAT;;;2024-06-01;DKK;-5850;-5850;;;FC24
DK02;;572010;;31932;U11S;;;;DKHAT;;;2024-07-01;DKK;-5850;-5850;;;FC24
DK02;;572010;;31932;U11S;;;;DKHAT;;;2024-08-01;DKK;-8750;-8750;;;FC24
DK02;;572010;;31932;U11S;;;;DKHAT;;;2024-09-01;DKK;-9160,93;-9160,93;;;FC24
DK02;;572010;;31932;U11S;;;;DKHAT;;;2024-10-01;DKK;-9139,31;-9139,31;;;FC24
DK02;;572010;;31932;U11S;;;;DKHAT;;;2024-11-01;DKK;-9139,31;-9139,31;;;FC24
DK02;;572010;;31932;U11S;;;;DKHAT;;;2024-12-01;DKK;-9160,93;-9160,93;;;FC24
DK02;;572010;;31953;U11S;;;;DKHAT;;;2024-06-01;DKK;-3200;-3200;;;FC24
DK02;;572010;;31953;U11S;;;;DKHAT;;;2024-07-01;DKK;6400;6400;;;FC24
DK02;;572010;;31931;U11S;;;;DKHAS;;;2024-03-01;DKK;-3520;-3520;;;FC24
DK02;;572010;;31931;U11S;;;;DKHAS;;;2024-04-01;DKK;-3520;-3520;;;FC24
DK02;;572010;;31931;U11S;;;;DKHAS;;;2024-05-01;DKK;-3520;-3520;;;FC24
DK02;;572010;;31931;U11S;;;;DKHAS;;;2024-06-01;DKK;-3520;-3520;;;FC24
DK02;;572010;;31931;U11S;;;;DKHAS;;;2024-07-01;DKK;-3520;-3520;;;FC24
DK02;;572010;;31931;U11S;;;;DKHAS;;;2024-08-01;DKK;-3520;-3520;;;FC24
DK02;;572010;;31931;U11S;;;;DKHAS;;;2024-09-01;DKK;-3520;-3520;;;FC24
DK02;;572010;;31931;U11S;;;;DKHAS;;;2024-10-01;DKK;-3520;-3520;;;FC24
DK02;;572010;;31931;U11S;;;;DKHAS;;;2024-11-01;DKK;-3520;-3520;;;FC24
DK02;;572010;;31931;U11S;;;;DKHAS;;;2024-12-01;DKK;-3520;-3520;;;FC24
DK02;;522010;;31911;U11S;;;;DKHAT;;;2024-03-01;DKK;-304201,75;-304201,75;;;FC24
DK02;;522010;;31911;U11S;;;;DKHAT;;;2024-04-01;DKK;-368227,16;-368227,16;;;FC24
DK02;;522010;;31911;U11S;;;;DKHAT;;;2024-05-01;DKK;-289493,02;-289493,02;;;FC24
DK02;;522010;;31911;U11S;;;;DKHAT;;;2024-06-01;DKK;-320934,95;-320934,95;;;FC24
DK02;;522010;;31911;U11S;;;;DKHAT;;;2024-07-01;DKK;-308534,06;-308534,06;;;FC24
DK02;;522010;;31911;U11S;;;;DKHAT;;;2024-08-01;DKK;-364374,28;-364374,28;;;FC24
DK02;;522010;;31911;U11S;;;;DKHAT;;;2024-09-01;DKK;-384115;-384115;;;FC24
DK02;;522010;;31911;U11S;;;;DKHAT;;;2024-10-01;DKK;-315718,64;-315718,64;;;FC24
DK02;;522010;;31911;U11S;;;;DKHAT;;;2024-11-01;DKK;-386361,42;-386361,42;;;FC24
DK02;;522010;;31911;U11S;;;;DKHAT;;;2024-12-01;DKK;-266306,48;-266306,48;;;FC24
DK02;;522010;;41211;U11S;;;;DKHAT;;;2024-03-01;DKK;-437027,68;-437027,68;;;FC24
DK02;;522010;;41211;U11S;;;;DKHAT;;;2024-04-01;DKK;-406453,54;-406453,54;;;FC24
DK02;;522010;;41211;U11S;;;;DKHAT;;;2024-05-01;DKK;-440299,65;-440299,65;;;FC24
DK02;;522010;;41211;U11S;;;;DKHAT;;;2024-06-01;DKK;-486248,05;-486248,05;;;FC24
DK02;;522010;;41211;U11S;;;;DKHAT;;;2024-07-01;DKK;-512968,6;-512968,6;;;FC24
DK02;;522010;;41211;U11S;;;;DKHAT;;;2024-08-01;DKK;-515374,89;-515374,89;;;FC24
DK02;;522010;;41211;U11S;;;;DKHAT;;;2024-09-01;DKK;-473740,48;-473740,48;;;FC24
DK02;;522010;;41211;U11S;;;;DKHAT;;;2024-10-01;DKK;-485138,22;-485138,22;;;FC24
DK02;;522010;;41211;U11S;;;;DKHAT;;;2024-11-01;DKK;-462103,27;-462103,27;;;FC24
DK02;;522010;;41211;U11S;;;;DKHAT;;;2024-12-01;DKK;-417112,09;-417112,09;;;FC24
DK02;;522010;;31911;U11S;;;;DKHOL;;;2024-03-01;DKK;-918602,51;-918602,51;;;FC24
DK02;;522010;;31911;U11S;;;;DKHOL;;;2024-04-01;DKK;-1050778,82;-1050778,82;;;FC24
DK02;;522010;;31911;U11S;;;;DKHOL;;;2024-05-01;DKK;-936299,81;-936299,81;;;FC24
DK02;;522010;;31911;U11S;;;;DKHOL;;;2024-06-01;DKK;-961261,04;-961261,04;;;FC24
DK02;;522010;;31911;U11S;;;;DKHOL;;;2024-07-01;DKK;-913584,43;-913584,43;;;FC24
DK02;;522010;;31911;U11S;;;;DKHOL;;;2024-08-01;DKK;-1131977,71;-1131977,71;;;FC24
DK02;;522010;;31911;U11S;;;;DKHOL;;;2024-09-01;DKK;-1074713,03;-1074713,03;;;FC24
DK02;;522010;;31911;U11S;;;;DKHOL;;;2024-10-01;DKK;-913071,07;-913071,07;;;FC24
DK02;;522010;;31911;U11S;;;;DKHOL;;;2024-11-01;DKK;-1024976,45;-1024976,45;;;FC24
DK02;;522010;;31911;U11S;;;;DKHOL;;;2024-12-01;DKK;-747931,3;-747931,3;;;FC24
DK02;;522010;;31911;U11S;;;;DKHAS;;;2024-03-01;DKK;-154084,12;-154084,12;;;FC24
DK02;;522010;;31911;U11S;;;;DKHAS;;;2024-04-01;DKK;-173094,5;-173094,5;;;FC24
DK02;;522010;;31911;U11S;;;;DKHAS;;;2024-05-01;DKK;-152083,03;-152083,03;;;FC24
DK02;;522010;;31911;U11S;;;;DKHAS;;;2024-06-01;DKK;-170175,93;-170175,93;;;FC24
DK02;;522010;;31911;U11S;;;;DKHAS;;;2024-07-01;DKK;-147152,12;-147152,12;;;FC24
DK02;;522010;;31911;U11S;;;;DKHAS;;;2024-08-01;DKK;-185991,3;-185991,3;;;FC24
DK02;;522010;;31911;U11S;;;;DKHAS;;;2024-09-01;DKK;-174180,07;-174180,07;;;FC24
DK02;;522010;;31911;U11S;;;;DKHAS;;;2024-10-01;DKK;-147152,12;-147152,12;;;FC24
DK02;;522010;;31911;U11S;;;;DKHAS;;;2024-11-01;DKK;-174180,07;-174180,07;;;FC24
DK02;;522010;;31911;U11S;;;;DKHAS;;;2024-12-01;DKK;-120124,18;-120124,18;;;FC24
DK02;;523010;;31911;U11S;;;;DKHAT;;;2024-03-01;DKK;-70323,38;-70323,38;;;FC24
DK02;;523010;;31911;U11S;;;;DKHAT;;;2024-04-01;DKK;-83341,28;-83341,28;;;FC24
DK02;;523010;;31911;U11S;;;;DKHAT;;;2024-05-01;DKK;-67332,74;-67332,74;;;FC24
DK02;;523010;;31911;U11S;;;;DKHAT;;;2024-06-01;DKK;-73725,64;-73725,64;;;FC24
DK02;;523010;;31911;U11S;;;;DKHAT;;;2024-07-01;DKK;-71204,24;-71204,24;;;FC24
DK02;;523010;;31911;U11S;;;;DKHAT;;;2024-08-01;DKK;-82557,9;-82557,9;;;FC24
DK02;;523010;;31911;U11S;;;;DKHAT;;;2024-09-01;DKK;-86571,66;-86571,66;;;FC24
DK02;;523010;;31911;U11S;;;;DKHAT;;;2024-10-01;DKK;-72665,04;-72665,04;;;FC24
DK02;;523010;;31911;U11S;;;;DKHAT;;;2024-11-01;DKK;-87028,41;-87028,41;;;FC24
DK02;;523010;;31911;U11S;;;;DKHAT;;;2024-12-01;DKK;-62618,35;-62618,35;;;FC24
DK02;;523010;;31911;U11S;;;;DKHOL;;;2024-03-01;DKK;-382496,67;-382496,67;;;FC24
DK02;;523010;;31911;U11S;;;;DKHOL;;;2024-04-01;DKK;-434027,47;-434027,47;;;FC24
DK02;;523010;;31911;U11S;;;;DKHOL;;;2024-05-01;DKK;-389396,21;-389396,21;;;FC24
DK02;;523010;;31911;U11S;;;;DKHOL;;;2024-06-01;DKK;-399127,7;-399127,7;;;FC24
DK02;;523010;;31911;U11S;;;;DKHOL;;;2024-07-01;DKK;-380540,3;-380540,3;;;FC24
DK02;;523010;;31911;U11S;;;;DKHOL;;;2024-08-01;DKK;-465684;-465684;;;FC24
DK02;;523010;;31911;U11S;;;;DKHOL;;;2024-09-01;DKK;-443358,56;-443358,56;;;FC24
DK02;;523010;;31911;U11S;;;;DKHOL;;;2024-10-01;DKK;-380340,16;-380340,16;;;FC24
DK02;;523010;;31911;U11S;;;;DKHOL;;;2024-11-01;DKK;-423968,05;-423968,05;;;FC24
DK02;;523010;;31911;U11S;;;;DKHOL;;;2024-12-01;DKK;-315958,09;-315958,09;;;FC24
DK02;;523010;;31911;U11S;;;;DKHAS;;;2024-03-01;DKK;-127476,01;-127476,01;;;FC24
DK02;;523010;;31911;U11S;;;;DKHAS;;;2024-04-01;DKK;-143203,57;-143203,57;;;FC24
DK02;;523010;;31911;U11S;;;;DKHAS;;;2024-05-01;DKK;-125820,48;-125820,48;;;FC24
DK02;;523010;;31911;U11S;;;;DKHAS;;;2024-06-01;DKK;-140788,99;-140788,99;;;FC24
DK02;;523010;;31911;U11S;;;;DKHAS;;;2024-07-01;DKK;-121741,07;-121741,07;;;FC24
DK02;;523010;;31911;U11S;;;;DKHAS;;;2024-08-01;DKK;-153873,28;-153873,28;;;FC24
DK02;;523010;;31911;U11S;;;;DKHAS;;;2024-09-01;DKK;-144101,67;-144101,67;;;FC24
DK02;;523010;;31911;U11S;;;;DKHAS;;;2024-10-01;DKK;-121741,07;-121741,07;;;FC24
DK02;;523010;;31911;U11S;;;;DKHAS;;;2024-11-01;DKK;-144101,67;-144101,67;;;FC24
DK02;;523010;;31911;U11S;;;;DKHAS;;;2024-12-01;DKK;-99380,47;-99380,47;;;FC24
DK02;;523010;;53910;U11S;;;;DKADM;;;2024-03-01;DKK;-24227,71;-24227,71;;;FC24
DK02;;523010;;53910;U11S;;;;DKADM;;;2024-04-01;DKK;-22909,17;-22909,17;;;FC24
DK02;;523010;;53910;U11S;;;;DKADM;;;2024-05-01;DKK;-24919,23;-24919,23;;;FC24
DK02;;523010;;53910;U11S;;;;DKADM;;;2024-06-01;DKK;-11315,18;-11315,18;;;FC24
DK02;;523010;;53910;U11S;;;;DKADM;;;2024-07-01;DKK;-2935,33;-2935,33;;;FC24
DK02;;523010;;53910;U11S;;;;DKADM;;;2024-08-01;DKK;-12000;-12000;;;FC24
DK02;;523010;;53910;U11S;;;;DKADM;;;2024-09-01;DKK;-12000;-12000;;;FC24
DK02;;523010;;53910;U11S;;;;DKADM;;;2024-10-01;DKK;-12000;-12000;;;FC24
DK02;;523010;;53910;U11S;;;;DKADM;;;2024-11-01;DKK;-12000;-12000;;;FC24
DK02;;523010;;53910;U11S;;;;DKADM;;;2024-12-01;DKK;-12000;-12000;;;FC24
DK02;;523510;;31911;U11S;;;;DKHAT;;;2024-03-01;DKK;-10000;-10000;;;FC24
DK02;;523510;;31911;U11S;;;;DKHAT;;;2024-04-01;DKK;-10000;-10000;;;FC24
DK02;;523510;;31911;U11S;;;;DKHAT;;;2024-05-01;DKK;-10000;-10000;;;FC24
DK02;;523510;;31911;U11S;;;;DKHAT;;;2024-06-01;DKK;-10000;-10000;;;FC24
DK02;;523510;;31911;U11S;;;;DKHAT;;;2024-07-01;DKK;-10000;-10000;;;FC24
DK02;;523510;;31911;U11S;;;;DKHAT;;;2024-08-01;DKK;-10000;-10000;;;FC24
DK02;;523510;;31911;U11S;;;;DKHAT;;;2024-09-01;DKK;-10000;-10000;;;FC24
DK02;;523510;;31911;U11S;;;;DKHAT;;;2024-10-01;DKK;-10000;-10000;;;FC24
DK02;;523510;;31911;U11S;;;;DKHAT;;;2024-11-01;DKK;-10000;-10000;;;FC24
DK02;;523510;;31911;U11S;;;;DKHAT;;;2024-12-01;DKK;-10000;-10000;;;FC24
DK02;;523510;;31911;U11S;;;;DKHOL;;;2024-03-01;DKK;-18430,27;-18430,27;;;FC24
DK02;;523510;;31911;U11S;;;;DKHOL;;;2024-04-01;DKK;-18430,27;-18430,27;;;FC24
DK02;;523510;;31911;U11S;;;;DKHOL;;;2024-05-01;DKK;-18430,27;-18430,27;;;FC24
DK02;;523510;;31911;U11S;;;;DKHOL;;;2024-06-01;DKK;-18430,27;-18430,27;;;FC24
DK02;;523510;;31911;U11S;;;;DKHOL;;;2024-07-01;DKK;-18430,27;-18430,27;;;FC24
DK02;;523510;;31911;U11S;;;;DKHOL;;;2024-08-01;DKK;-18430,27;-18430,27;;;FC24
DK02;;523510;;31911;U11S;;;;DKHOL;;;2024-09-01;DKK;-18430,27;-18430,27;;;FC24
DK02;;523510;;31911;U11S;;;;DKHOL;;;2024-10-01;DKK;-18430,27;-18430,27;;;FC24
DK02;;523510;;31911;U11S;;;;DKHOL;;;2024-11-01;DKK;-18430,27;-18430,27;;;FC24
DK02;;523510;;31911;U11S;;;;DKHOL;;;2024-12-01;DKK;-18430,27;-18430,27;;;FC24
DK02;;523510;;31911;U11S;;;;DKHAS;;;2024-03-01;DKK;-4291;-4291;;;FC24
DK02;;523510;;31911;U11S;;;;DKHAS;;;2024-04-01;DKK;-4291;-4291;;;FC24
DK02;;523510;;31911;U11S;;;;DKHAS;;;2024-05-01;DKK;-4291;-4291;;;FC24
DK02;;523510;;31911;U11S;;;;DKHAS;;;2024-06-01;DKK;-4291;-4291;;;FC24
DK02;;523510;;31911;U11S;;;;DKHAS;;;2024-07-01;DKK;-4291;-4291;;;FC24
DK02;;523510;;31911;U11S;;;;DKHAS;;;2024-08-01;DKK;-4291;-4291;;;FC24
DK02;;523510;;31911;U11S;;;;DKHAS;;;2024-09-01;DKK;-4291;-4291;;;FC24
DK02;;523510;;31911;U11S;;;;DKHAS;;;2024-10-01;DKK;-4291;-4291;;;FC24
DK02;;523510;;31911;U11S;;;;DKHAS;;;2024-11-01;DKK;-4291;-4291;;;FC24
DK02;;523510;;31911;U11S;;;;DKHAS;;;2024-12-01;DKK;-4291;-4291;;;FC24
DK02;;524510;;31911;U11S;;;;DKHAT;;;2024-03-01;DKK;-32000;-32000;;;FC24
DK02;;524510;;31911;U11S;;;;DKHAT;;;2024-04-01;DKK;-32000;-32000;;;FC24
DK02;;524510;;31911;U11S;;;;DKHAT;;;2024-05-01;DKK;-32000;-32000;;;FC24
DK02;;524510;;31911;U11S;;;;DKHAT;;;2024-06-01;DKK;-32000;-32000;;;FC24
DK02;;524510;;31911;U11S;;;;DKHAT;;;2024-07-01;DKK;-32000;-32000;;;FC24
DK02;;524510;;31911;U11S;;;;DKHAT;;;2024-08-01;DKK;-32000;-32000;;;FC24
DK02;;524510;;31911;U11S;;;;DKHAT;;;2024-09-01;DKK;-32000;-32000;;;FC24
DK02;;524510;;31911;U11S;;;;DKHAT;;;2024-10-01;DKK;-32000;-32000;;;FC24
DK02;;524510;;31911;U11S;;;;DKHAT;;;2024-11-01;DKK;-32000;-32000;;;FC24
DK02;;524510;;31911;U11S;;;;DKHAT;;;2024-12-01;DKK;-32000;-32000;;;FC24
DK02;;524510;;31911;U11S;;;;DKHOL;;;2024-03-01;DKK;-31553,69;-31553,69;;;FC24
DK02;;524510;;31911;U11S;;;;DKHOL;;;2024-04-01;DKK;-31553,69;-31553,69;;;FC24
DK02;;524510;;31911;U11S;;;;DKHOL;;;2024-05-01;DKK;-31553,69;-31553,69;;;FC24
DK02;;524510;;31911;U11S;;;;DKHOL;;;2024-06-01;DKK;-31553,69;-31553,69;;;FC24
DK02;;524510;;31911;U11S;;;;DKHOL;;;2024-07-01;DKK;-31553,69;-31553,69;;;FC24
DK02;;524510;;31911;U11S;;;;DKHOL;;;2024-08-01;DKK;-31553,69;-31553,69;;;FC24
DK02;;524510;;31911;U11S;;;;DKHOL;;;2024-09-01;DKK;-31553,69;-31553,69;;;FC24
DK02;;524510;;31911;U11S;;;;DKHOL;;;2024-10-01;DKK;-31553,69;-31553,69;;;FC24
DK02;;524510;;31911;U11S;;;;DKHOL;;;2024-11-01;DKK;-31553,69;-31553,69;;;FC24
DK02;;524510;;31911;U11S;;;;DKHOL;;;2024-12-01;DKK;-31553,69;-31553,69;;;FC24
DK02;;524510;;31911;U11S;;;;DKHAS;;;2024-03-01;DKK;-5000,1;-5000,1;;;FC24
DK02;;524510;;31911;U11S;;;;DKHAS;;;2024-04-01;DKK;-5000,1;-5000,1;;;FC24
DK02;;524510;;31911;U11S;;;;DKHAS;;;2024-05-01;DKK;-5000,1;-5000,1;;;FC24
DK02;;524510;;31911;U11S;;;;DKHAS;;;2024-06-01;DKK;-5000,1;-5000,1;;;FC24
DK02;;524510;;31911;U11S;;;;DKHAS;;;2024-07-01;DKK;-5000,1;-5000,1;;;FC24
DK02;;524510;;31911;U11S;;;;DKHAS;;;2024-08-01;DKK;-5000,1;-5000,1;;;FC24
DK02;;524510;;31911;U11S;;;;DKHAS;;;2024-09-01;DKK;-5000,1;-5000,1;;;FC24
DK02;;524510;;31911;U11S;;;;DKHAS;;;2024-10-01;DKK;-5000,1;-5000,1;;;FC24
DK02;;524510;;31911;U11S;;;;DKHAS;;;2024-11-01;DKK;-5000,1;-5000,1;;;FC24
DK02;;524510;;31911;U11S;;;;DKHAS;;;2024-12-01;DKK;-5000,1;-5000,1;;;FC24
DK02;;542010;;31953;U11S;;;;DKHOL;;;2024-06-01;DKK;-613,53;-613,53;;;FC24
DK02;;542010;;31953;U11S;;;;DKHOL;;;2024-09-01;DKK;-621,37;-621,37;;;FC24
DK02;;542010;;31953;U11S;;;;DKHOL;;;2024-12-01;DKK;-661,22;-661,22;;;FC24
DK02;;542010;;31953;U11S;;;;DKADM;;;2024-08-01;DKK;-56,04;-56,04;;;FC24
DK02;;542010;;31953;U11S;;;;DKADM;;;2024-09-01;DKK;-62,2;-62,2;;;FC24
DK02;;542010;;31953;U11S;;;;DKADM;;;2024-10-01;DKK;-56,04;-56,04;;;FC24
DK02;;542010;;31953;U11S;;;;DKADM;;;2024-11-01;DKK;-56,04;-56,04;;;FC24
DK02;;542010;;31953;U11S;;;;DKADM;;;2024-12-01;DKK;-69,79;-69,79;;;FC24
DK02;;542510;;31931;U11S;;;;DKHAT;;;2024-03-01;DKK;-139;-139;;;FC24
DK02;;542510;;31932;U11S;;;;DKHAT;;;2024-05-01;DKK;-1138;-1138;;;FC24
DK02;;542510;;31952;U11S;;;;DKHAT;;;2024-03-01;DKK;-876;-876;;;FC24
DK02;;542510;;31952;U11S;;;;DKHAT;;;2024-05-01;DKK;-4646;-4646;;;FC24
DK02;;542510;;31952;U11S;;;;DKHAT;;;2024-06-01;DKK;-1083,38;-1083,38;;;FC24
DK02;;542510;;31952;U11S;;;;DKHAT;;;2024-07-01;DKK;-1000;-1000;;;FC24
DK02;;542510;;31952;U11S;;;;DKHAT;;;2024-08-01;DKK;-1000;-1000;;;FC24
DK02;;542510;;31952;U11S;;;;DKHAT;;;2024-09-01;DKK;-1109,98;-1109,98;;;FC24
DK02;;542510;;31952;U11S;;;;DKHAT;;;2024-10-01;DKK;-1000;-1000;;;FC24
DK02;;542510;;31952;U11S;;;;DKHAT;;;2024-11-01;DKK;-1000;-1000;;;FC24
DK02;;542510;;31952;U11S;;;;DKHAT;;;2024-12-01;DKK;-1245,33;-1245,33;;;FC24
DK02;;542510;;31953;U11S;;;;DKHAT;;;2024-03-01;DKK;-10062,8;-10062,8;;;FC24
DK02;;542510;;31953;U11S;;;;DKHAT;;;2024-05-01;DKK;-694;-694;;;FC24
DK02;;542510;;31953;U11S;;;;DKHAT;;;2024-06-01;DKK;-13516,22;-13516,22;;;FC24
DK02;;542510;;31953;U11S;;;;DKHAT;;;2024-07-01;DKK;-15000;-15000;;;FC24
DK02;;542510;;31953;U11S;;;;DKHAT;;;2024-08-01;DKK;-1577,33;-1577,33;;;FC24
DK02;;542510;;31953;U11S;;;;DKHAT;;;2024-09-01;DKK;-1750,8;-1750,8;;;FC24
DK02;;542510;;31953;U11S;;;;DKHAT;;;2024-10-01;DKK;-1577,33;-1577,33;;;FC24
DK02;;542510;;31953;U11S;;;;DKHAT;;;2024-11-01;DKK;-1577,33;-1577,33;;;FC24
DK02;;542510;;31953;U11S;;;;DKHAT;;;2024-12-01;DKK;-1964,29;-1964,29;;;FC24
DK02;;542510;;31931;U11S;;;;DKHOL;;;2024-03-01;DKK;-2950;-2950;;;FC24
DK02;;542510;;31953;U11S;;;;DKHOL;;;2024-03-01;DKK;-7067,7;-7067,7;;;FC24
DK02;;542510;;31953;U11S;;;;DKHOL;;;2024-06-01;DKK;-613,53;-613,53;;;FC24
DK02;;542510;;31953;U11S;;;;DKHOL;;;2024-09-01;DKK;-621,37;-621,37;;;FC24
DK02;;542510;;31953;U11S;;;;DKHOL;;;2024-12-01;DKK;-661,22;-661,22;;;FC24
DK02;;542510;;31953;U11S;;;;DKHAS;;;2024-06-01;DKK;-1362,89;-1362,89;;;FC24
DK02;;542510;;31953;U11S;;;;DKHAS;;;2024-08-01;DKK;-2183,89;-2183,89;;;FC24
DK02;;542510;;31953;U11S;;;;DKHAS;;;2024-09-01;DKK;-2424,07;-2424,07;;;FC24
DK02;;542510;;31953;U11S;;;;DKHAS;;;2024-10-01;DKK;-2183,89;-2183,89;;;FC24
DK02;;542510;;31953;U11S;;;;DKHAS;;;2024-11-01;DKK;-2183,89;-2183,89;;;FC24
DK02;;542510;;31953;U11S;;;;DKHAS;;;2024-12-01;DKK;-2719,66;-2719,66;;;FC24
DK02;;542510;;31952;U11S;;;;DKADM;;;2024-03-01;DKK;-3057;-3057;;;FC24
DK02;;542510;;31952;U11S;;;;DKADM;;;2024-05-01;DKK;-169;-169;;;FC24
DK02;;542510;;31952;U11S;;;;DKADM;;;2024-06-01;DKK;-1625,07;-1625,07;;;FC24
DK02;;542510;;31952;U11S;;;;DKADM;;;2024-07-01;DKK;-1500;-1500;;;FC24
DK02;;542510;;31952;U11S;;;;DKADM;;;2024-08-01;DKK;-1500;-1500;;;FC24
DK02;;542510;;31952;U11S;;;;DKADM;;;2024-09-01;DKK;-1664,97;-1664,97;;;FC24
DK02;;542510;;31952;U11S;;;;DKADM;;;2024-10-01;DKK;-1500;-1500;;;FC24
DK02;;542510;;31952;U11S;;;;DKADM;;;2024-11-01;DKK;-1500;-1500;;;FC24
DK02;;542510;;31952;U11S;;;;DKADM;;;2024-12-01;DKK;-1867,99;-1867,99;;;FC24
DK02;;542510;;31953;U11S;;;;DKADM;;;2024-03-01;DKK;-3818;-3818;;;FC24
DK02;;542510;;31953;U11S;;;;DKADM;;;2024-06-01;DKK;-11169,63;-11169,63;;;FC24
DK02;;542510;;31953;U11S;;;;DKADM;;;2024-08-01;DKK;-335,67;-335,67;;;FC24
DK02;;542510;;31953;U11S;;;;DKADM;;;2024-09-01;DKK;-372,59;-372,59;;;FC24
DK02;;542510;;31953;U11S;;;;DKADM;;;2024-10-01;DKK;-335,67;-335,67;;;FC24
DK02;;542510;;31953;U11S;;;;DKADM;;;2024-11-01;DKK;-335,67;-335,67;;;FC24
DK02;;542510;;31953;U11S;;;;DKADM;;;2024-12-01;DKK;-418,02;-418,02;;;FC24
DK02;;542510;;31954;U11S;;;;DKADM;;;2024-03-01;DKK;-1398;-1398;;;FC24
DK02;;542510;;31954;U11S;;;;DKADM;;;2024-06-01;DKK;-1927,33;-1927,33;;;FC24
DK02;;542510;;53410;U11S;;;;DKADM;;;2024-03-01;DKK;-17000;-17000;;;FC24
DK02;;542510;;53410;U11S;;;;DKADM;;;2024-04-01;DKK;-17000;-17000;;;FC24
DK02;;542510;;53410;U11S;;;;DKADM;;;2024-05-01;DKK;-17000;-17000;;;FC24
DK02;;542510;;53410;U11S;;;;DKADM;;;2024-06-01;DKK;-17000;-17000;;;FC24
DK02;;542510;;53410;U11S;;;;DKADM;;;2024-07-01;DKK;-17000;-17000;;;FC24
DK02;;542510;;53410;U11S;;;;DKADM;;;2024-08-01;DKK;-17000;-17000;;;FC24
DK02;;542510;;53410;U11S;;;;DKADM;;;2024-09-01;DKK;-17000;-17000;;;FC24
DK02;;542510;;53410;U11S;;;;DKADM;;;2024-10-01;DKK;-17000;-17000;;;FC24
DK02;;542510;;53410;U11S;;;;DKADM;;;2024-11-01;DKK;-17000;-17000;;;FC24
DK02;;542510;;53410;U11S;;;;DKADM;;;2024-12-01;DKK;-17000;-17000;;;FC24
DK02;;542510;;51311;U11S;;;;DKADM;;;2024-03-01;DKK;-1000;-1000;;;FC24
DK02;;542510;;51311;U11S;;;;DKADM;;;2024-04-01;DKK;-1000;-1000;;;FC24
DK02;;542510;;51311;U11S;;;;DKADM;;;2024-05-01;DKK;-1000;-1000;;;FC24
DK02;;542510;;51311;U11S;;;;DKADM;;;2024-06-01;DKK;-1000;-1000;;;FC24
DK02;;542510;;51311;U11S;;;;DKADM;;;2024-07-01;DKK;-1000;-1000;;;FC24
DK02;;542510;;51311;U11S;;;;DKADM;;;2024-08-01;DKK;-1000;-1000;;;FC24
